project,product_id,institute,model,experiment,frequency,modeling_realm,mip_table,ensemble_member,version,variable,temporal_subset,format,uri
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r1i1p1,v20120227,tas,197001-197412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r1i1p1_197001-197412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r1i1p1,v20120227,tas,197501-197912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r1i1p1_197501-197912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r1i1p1,v20120227,tas,198001-198412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r1i1p1_198001-198412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r1i1p1,v20120227,tas,198501-198912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r1i1p1_198501-198912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r1i1p1,v20120227,tas,199001-199412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r1i1p1_199001-199412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r1i1p1,v20120227,tas,199501-199912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r1i1p1_199501-199912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r1i1p1,v20120227,tas,200001-200412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r1i1p1_200001-200412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r1i1p1,v20120227,tas,200501-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r1i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r1i1p1_200501-200512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,186001-186412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_186001-186412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,186501-186912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_186501-186912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,187001-187412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_187001-187412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,187501-187912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_187501-187912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,188001-188412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_188001-188412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,188501-188912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_188501-188912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,189001-189412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_189001-189412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,189501-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_189501-189912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,190001-190412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_190001-190412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,190501-190912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_190501-190912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,191001-191412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_191001-191412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,191501-191912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_191501-191912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,192001-192412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_192001-192412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,192501-192912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_192501-192912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,193001-193412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_193001-193412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,193501-193912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_193501-193912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,194001-194412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_194001-194412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,194501-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_194501-194912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,195001-195412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_195001-195412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,195501-195912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_195501-195912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,196001-196412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_196001-196412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,196501-196912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_196501-196912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,197001-197412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_197001-197412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,197501-197912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_197501-197912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,198001-198412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_198001-198412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,198501-198912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_198501-198912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,199001-199412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_199001-199412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,199501-199912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_199501-199912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,200001-200412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_200001-200412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r2i1p1,v20120227,tas,200501-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r2i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r2i1p1_200501-200512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,186001-186412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_186001-186412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,186501-186912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_186501-186912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,187001-187412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_187001-187412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,187501-187912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_187501-187912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,188001-188412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_188001-188412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,188501-188912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_188501-188912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,189001-189412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_189001-189412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,189501-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_189501-189912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,190001-190412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_190001-190412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,190501-190912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_190501-190912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,191001-191412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_191001-191412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,191501-191912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_191501-191912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,192001-192412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_192001-192412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,192501-192912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_192501-192912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,193001-193412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_193001-193412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,193501-193912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_193501-193912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,194001-194412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_194001-194412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,194501-194912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_194501-194912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,195001-195412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_195001-195412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,195501-195912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_195501-195912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,196001-196412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_196001-196412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,196501-196912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_196501-196912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,197001-197412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_197001-197412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,197501-197912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_197501-197912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,198001-198412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_198001-198412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,198501-198912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_198501-198912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,199001-199412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_199001-199412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,199501-199912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_199501-199912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,200001-200412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_200001-200412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r3i1p1,v20120227,tas,200501-200512,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r3i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r3i1p1_200501-200512.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,186001-186412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_186001-186412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,186501-186912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_186501-186912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,187001-187412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_187001-187412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,187501-187912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_187501-187912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,188001-188412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_188001-188412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,188501-188912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_188501-188912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,189001-189412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_189001-189412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,189501-189912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_189501-189912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,190001-190412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_190001-190412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,190501-190912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_190501-190912.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,191001-191412,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_191001-191412.nc
cmip5,output1,NOAA-GFDL,GFDL-CM3,historical,mon,atmos,Amon,r4i1p1,v20120227,tas,191501-191912,netcdf,/work/kd0956/CMIP5/data/cmip5/output1/NOAA-GFDL/GFDL-CM3/historical/mon/atmos/Amon/r4i1p1/v20120227/tas/tas_Amon_GFDL-CM3_historical_r4i1p1_191501-191912.nc
